aging_mode,detector_name,knee_checkup_spread,median_knee_checkup_k,n_cells,n_valid_knees,nominal_charge_C_rate,nominal_temperature_C,parameter_set,profile_label,smoothing_policy,voltage_window_family,x_axis
cyclic,piecewise_linear_bic,1.0,2.0,3,3,1.67,10.0,40,0,none,approx_10_90,checkup_index
cyclic,piecewise_linear_bic,1.0,2.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,checkup_index
cyclic,piecewise_linear_bic,0.0,3.0,3,3,1.67,10.0,40,0,none,approx_10_90,log_age_efc_cumulative
cyclic,piecewise_linear_bic,0.0,3.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,log_age_efc_cumulative
cyclic,slope_change_threshold,1.0,4.0,3,3,1.67,10.0,40,0,none,approx_10_90,calendar_days
cyclic,slope_change_threshold,3.0,4.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,calendar_days
cyclic,slope_change_threshold,2.0,3.0,3,3,1.67,10.0,40,0,none,approx_10_90,checkup_index
cyclic,slope_change_threshold,1.0,3.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,checkup_index
cyclic,slope_change_threshold,1.0,4.0,3,3,1.67,10.0,40,0,none,approx_10_90,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,4.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,log_age_efc_cumulative
cyclic,two_line_l_method,0.0,3.0,3,3,1.67,10.0,40,0,none,approx_10_90,calendar_days
cyclic,two_line_l_method,1.0,3.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,calendar_days
cyclic,two_line_l_method,1.0,2.0,3,3,1.67,10.0,40,0,none,approx_10_90,checkup_index
cyclic,two_line_l_method,1.0,2.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,checkup_index
cyclic,two_line_l_method,0.0,3.0,3,3,1.67,10.0,40,0,none,approx_10_90,log_age_efc_cumulative
cyclic,two_line_l_method,0.0,3.0,3,3,1.67,10.0,40,0,rolling_3,approx_10_90,log_age_efc_cumulative
cyclic,capacity_threshold_60,0.0,18.0,3,2,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_60,0.0,18.0,3,2,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_60,0.0,18.0,3,2,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_60,0.0,18.0,3,2,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_60,0.0,18.0,3,2,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,0.0,18.0,3,2,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,1.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_70,1.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_70,1.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_70,1.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_70,1.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,1.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,1.0,7.0,3,3,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_80,1.0,7.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_80,1.0,7.0,3,3,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_80,1.0,7.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_80,1.0,7.0,3,3,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,1.0,7.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,11.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,max_chord_distance,11.0,15.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,max_chord_distance,11.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,max_chord_distance,11.0,15.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,max_chord_distance,11.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,11.0,15.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,12.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,12.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,12.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,12.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,12.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,12.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,slope_change_threshold,1.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,slope_change_threshold,3.0,15.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,12.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,calendar_days
cyclic,two_line_l_method,12.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,calendar_days
cyclic,two_line_l_method,12.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,checkup_index
cyclic,two_line_l_method,12.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,checkup_index
cyclic,two_line_l_method,12.0,16.0,3,3,0.33,25.0,41,0,none,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,12.0,16.0,3,3,0.33,25.0,41,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,7.0,15.5,3,2,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_60,7.0,15.5,3,2,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_60,7.0,15.5,3,2,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_60,7.0,15.5,3,2,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_60,7.0,15.5,3,2,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,7.0,15.5,3,2,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,6.0,16.0,3,3,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_70,5.0,15.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_70,6.0,16.0,3,3,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_70,5.0,15.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_70,6.0,16.0,3,3,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,5.0,15.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,1.0,4.0,3,3,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_80,1.0,5.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_80,1.0,4.0,3,3,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_80,1.0,5.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_80,1.0,4.0,3,3,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,1.0,5.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,1.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,max_chord_distance,0.0,4.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,max_chord_distance,0.0,4.0,3,3,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,max_chord_distance,0.0,4.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,max_chord_distance,1.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,0.0,4.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,0.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,0.0,3.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,9.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,8.0,4.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,12.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,12.0,3.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,slope_change_threshold,8.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,slope_change_threshold,10.0,10.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,0.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,calendar_days
cyclic,two_line_l_method,0.0,3.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,calendar_days
cyclic,two_line_l_method,9.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,checkup_index
cyclic,two_line_l_method,8.0,4.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,checkup_index
cyclic,two_line_l_method,12.0,3.0,3,3,0.33,25.0,42,0,none,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,12.0,3.0,3,3,0.33,25.0,42,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,,,3,0,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_60,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_60,,,3,0,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_60,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_60,,,3,0,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,0.0,4.0,3,2,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_70,0.0,4.0,3,2,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_70,0.0,4.0,3,2,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_70,0.0,4.0,3,2,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_70,0.0,4.0,3,2,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,0.0,4.0,3,2,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,0.0,3.0,3,3,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_80,0.0,3.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_80,0.0,3.0,3,3,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_80,0.0,3.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_80,0.0,3.0,3,3,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,0.0,3.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,1.0,2.0,3,3,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,max_chord_distance,0.0,1.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,max_chord_distance,1.0,3.0,3,3,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,max_chord_distance,0.0,2.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,max_chord_distance,1.0,2.0,3,3,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,0.0,1.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,,,3,0,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,,,3,0,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,,,3,0,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,slope_change_threshold,0.0,1.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,slope_change_threshold,1.0,3.0,3,3,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,slope_change_threshold,1.0,2.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,slope_change_threshold,0.0,1.0,3,3,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,,,3,0,1.0,25.0,43,0,none,approx_0_100,calendar_days
cyclic,two_line_l_method,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,calendar_days
cyclic,two_line_l_method,,,3,0,1.0,25.0,43,0,none,approx_0_100,checkup_index
cyclic,two_line_l_method,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,checkup_index
cyclic,two_line_l_method,,,3,0,1.0,25.0,43,0,none,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,,,3,0,1.0,25.0,43,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_60,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_60,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_60,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_60,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_70,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_70,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_70,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_70,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,capacity_threshold_80,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,capacity_threshold_80,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,capacity_threshold_80,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,capacity_threshold_80,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,max_chord_distance,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,max_chord_distance,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,max_chord_distance,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,max_chord_distance,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,max_chord_distance,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,piecewise_linear_bic,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,piecewise_linear_bic,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,slope_change_threshold,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,slope_change_threshold,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,slope_change_threshold,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,slope_change_threshold,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,slope_change_threshold,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,,,3,0,1.67,25.0,44,0,none,approx_0_100,calendar_days
cyclic,two_line_l_method,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,calendar_days
cyclic,two_line_l_method,,,3,0,1.67,25.0,44,0,none,approx_0_100,checkup_index
cyclic,two_line_l_method,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,checkup_index
cyclic,two_line_l_method,,,3,0,1.67,25.0,44,0,none,approx_0_100,log_age_efc_cumulative
cyclic,two_line_l_method,,,3,0,1.67,25.0,44,0,rolling_3,approx_0_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,,,3,0,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,capacity_threshold_60,,,3,0,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,capacity_threshold_60,,,3,0,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,capacity_threshold_60,,,3,0,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,capacity_threshold_60,,,3,0,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,,,3,0,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,,,3,0,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,capacity_threshold_70,,,3,0,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,capacity_threshold_70,,,3,0,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,capacity_threshold_70,,,3,0,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,capacity_threshold_70,,,3,0,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,,,3,0,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,3.0,27.0,3,3,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,capacity_threshold_80,3.0,27.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,capacity_threshold_80,3.0,27.0,3,3,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,capacity_threshold_80,3.0,27.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,capacity_threshold_80,3.0,27.0,3,3,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,3.0,27.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,max_chord_distance,1.0,8.0,3,3,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,max_chord_distance,1.0,8.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,max_chord_distance,1.0,8.0,3,3,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,max_chord_distance,1.0,8.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,max_chord_distance,0.0,7.0,3,3,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,max_chord_distance,1.0,7.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,1.0,6.0,3,3,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,piecewise_linear_bic,1.0,6.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,piecewise_linear_bic,1.0,6.0,3,3,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,piecewise_linear_bic,1.0,6.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,piecewise_linear_bic,0.0,5.0,3,3,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,piecewise_linear_bic,1.0,6.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,slope_change_threshold,0.0,3.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,slope_change_threshold,0.0,1.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,two_line_l_method,1.0,6.0,3,3,0.33,25.0,45,0,none,approx_10_100,calendar_days
cyclic,two_line_l_method,1.0,6.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,calendar_days
cyclic,two_line_l_method,1.0,6.0,3,3,0.33,25.0,45,0,none,approx_10_100,checkup_index
cyclic,two_line_l_method,1.0,6.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,checkup_index
cyclic,two_line_l_method,0.0,5.0,3,3,0.33,25.0,45,0,none,approx_10_100,log_age_efc_cumulative
cyclic,two_line_l_method,1.0,6.0,3,3,0.33,25.0,45,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,2.0,25.0,3,3,0.33,25.0,46,0,none,approx_10_100,calendar_days
cyclic,capacity_threshold_60,2.0,25.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,calendar_days
cyclic,capacity_threshold_60,2.0,25.0,3,3,0.33,25.0,46,0,none,approx_10_100,checkup_index
cyclic,capacity_threshold_60,2.0,25.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,checkup_index
cyclic,capacity_threshold_60,2.0,25.0,3,3,0.33,25.0,46,0,none,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_60,2.0,25.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,2.0,23.0,3,3,0.33,25.0,46,0,none,approx_10_100,calendar_days
cyclic,capacity_threshold_70,2.0,23.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,calendar_days
cyclic,capacity_threshold_70,2.0,23.0,3,3,0.33,25.0,46,0,none,approx_10_100,checkup_index
cyclic,capacity_threshold_70,2.0,23.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,checkup_index
cyclic,capacity_threshold_70,2.0,23.0,3,3,0.33,25.0,46,0,none,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_70,2.0,23.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,1.0,19.0,3,3,0.33,25.0,46,0,none,approx_10_100,calendar_days
cyclic,capacity_threshold_80,1.0,19.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,calendar_days
cyclic,capacity_threshold_80,1.0,19.0,3,3,0.33,25.0,46,0,none,approx_10_100,checkup_index
cyclic,capacity_threshold_80,1.0,19.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,checkup_index
cyclic,capacity_threshold_80,1.0,19.0,3,3,0.33,25.0,46,0,none,approx_10_100,log_age_efc_cumulative
cyclic,capacity_threshold_80,1.0,19.0,3,3,0.33,25.0,46,0,rolling_3,approx_10_100,log_age_efc_cumulative
cyclic,max_chord_distance,2.0,21.0,3,3,0.33,25.0,46,0,none,approx_10_100,calendar_days
