run_scope,target,split_name,heldout_fold,model_level,feature_group,train_rows,test_rows,test_parameter_sets
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P0_persistence,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P1_state_time,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P2_state_capacity,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P3_state_nominal,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P5_stress_v1_1,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,1956,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L0_persistence,P0_persistence,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P0_persistence,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P1_state_time,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P2_state_capacity,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P3_state_nominal,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P5_stress_v1_1,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2617,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L0_persistence,P0_persistence,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L1_ridge,P0_persistence,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L1_ridge,P1_state_time,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L1_ridge,P2_state_capacity,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L1_ridge,P3_state_nominal,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L1_ridge,P5_stress_v1_1,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2205,510,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L0_persistence,P0_persistence,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L1_ridge,P0_persistence,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L1_ridge,P1_state_time,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L1_ridge,P2_state_capacity,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L1_ridge,P3_state_nominal,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L1_ridge,P5_stress_v1_1,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,1924,791,28
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L0_persistence,P0_persistence,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L1_ridge,P0_persistence,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L1_ridge,P1_state_time,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L1_ridge,P2_state_capacity,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L1_ridge,P3_state_nominal,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L1_ridge,P5_stress_v1_1,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,1680,1035,32
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L0_persistence,P0_persistence,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L1_ridge,P0_persistence,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L1_ridge,P1_state_time,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L1_ridge,P2_state_capacity,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L1_ridge,P3_state_nominal,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L1_ridge,P4_state_log_age_scalar,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L1_ridge,P5_stress_v1_1,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P0_persistence,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P1_state_time,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P2_state_capacity,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P3_state_nominal,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P4_state_log_age_scalar,1826,889,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P5_stress_v1_1,1826,889,16
